class,filename,day,note
pen,T83.csv,4,PLACEHOLDER_ARBITRARY_DAY
pen,T114.csv,5,PLACEHOLDER_ARBITRARY_DAY
pen,T32.csv,6,PLACEHOLDER_ARBITRARY_DAY
pen,T58.csv,7,PLACEHOLDER_ARBITRARY_DAY
pen,T118.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T74.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T32.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T173.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T73.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T136.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T93.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T174.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T43.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T140.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T166.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T23.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T59.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T120.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T25.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T80.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T79.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T3.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T81.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T119.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T118.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T101.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T31.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T6.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T8.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T89.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T47.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T18.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T61.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T84.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T40.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T29.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T45.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T114.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T27.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T137.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T13.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T49.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T16.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T76.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T48.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T135.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T77.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T144.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T35.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T38.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T125.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T66.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T60.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T57.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T146.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T30.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T100.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T115.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T156.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T85.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T139.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T86.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T53.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T1.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T158.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T92.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T51.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T109.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T98.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T117.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T19.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T129.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T123.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T122.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T11.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T105.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T134.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T148.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T58.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T36.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T150.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T142.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T159.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T124.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T170.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T168.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T56.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T147.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T163.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T112.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T127.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T108.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T133.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T82.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T94.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T116.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T33.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T2.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T70.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T4.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T107.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T42.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T145.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T106.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T111.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T37.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T128.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T5.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T91.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T138.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T9.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T97.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T153.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T131.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T165.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T55.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T110.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T88.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T28.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T41.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T172.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T83.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T21.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T132.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T64.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T104.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T103.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T130.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T113.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T160.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T78.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T10.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T169.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T14.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T24.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T151.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T95.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T67.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T121.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T164.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T62.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T162.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T52.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T149.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T71.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T141.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T65.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T72.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T171.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T143.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T126.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T152.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T157.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T87.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T161.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T46.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T22.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T175.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T68.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T39.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T20.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T63.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T69.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T96.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T26.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T75.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T17.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T155.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T34.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T15.csv,5,PLACEHOLDER_ARBITRARY_DAY
sponge,T167.csv,6,PLACEHOLDER_ARBITRARY_DAY
sponge,T12.csv,7,PLACEHOLDER_ARBITRARY_DAY
sponge,T102.csv,8,PLACEHOLDER_ARBITRARY_DAY
sponge,T44.csv,9,PLACEHOLDER_ARBITRARY_DAY
sponge,T99.csv,10,PLACEHOLDER_ARBITRARY_DAY
sponge,T90.csv,1,PLACEHOLDER_ARBITRARY_DAY
sponge,T50.csv,2,PLACEHOLDER_ARBITRARY_DAY
sponge,T154.csv,3,PLACEHOLDER_ARBITRARY_DAY
sponge,T7.csv,4,PLACEHOLDER_ARBITRARY_DAY
sponge,T54.csv,5,PLACEHOLDER_ARBITRARY_DAY
